Temps;Déplacement;Charge
(sec);(mm);(N)
12,30000;-37,95139;3418,10621
12,32000;-37,94971;3423,99590
12,34000;-37,94804;3429,63003
12,36000;-37,94637;3435,95892
12,38000;-37,94469;3442,10342
12,40000;-37,94296;3447,78560
12,42000;-37,94134;3453,80194
12,44000;-37,93967;3460,07496
12,46000;-37,93805;3466,13005
12,48000;-37,93638;3471,76157
12,50000;-37,93482;3477,54098
12,52000;-37,93297;3483,98611
12,54000;-37,93136;3491,44340
12,56000;-37,92968;3498,46147
12,58000;-37,92801;3504,59255
12,60000;-37,92633;3510,68974
12,62000;-37,92466;3516,17262
12,64000;-37,92298;3521,36716
12,66000;-37,92131;3527,33098
12,68000;-37,91970;3533,16702
12,70000;-37,91802;3538,65623
12,72000;-37,91629;3544,97880
12,74000;-37,91467;3551,01898
12,76000;-37,91306;3556,73470
12,78000;-37,91139;3562,99616
12,80000;-37,90977;3569,50983
12,82000;-37,90810;3574,96142
12,84000;-37,90649;3580,41897
12,86000;-37,90475;3586,49790
12,88000;-37,90308;3592,78545
12,90000;-37,90140;3598,74927
12,92000;-37,89979;3604,52943
12,94000;-37,89811;3610,63033
12,96000;-37,89644;3616,87019
12,98000;-37,89471;3622,90628
13,00000;-37,89303;3629,12938
13,02000;-37,89142;3635,24519
13,04000;-37,88974;3641,32263
13,06000;-37,88825;3646,88039
13,08000;-37,88640;3652,50520
13,10000;-37,88472;3659,63094
13,12000;-37,88305;3666,99360
13,14000;-37,88137;3673,31505
13,16000;-37,87964;3679,29414
13,18000;-37,87803;3685,34178
13,20000;-37,87641;3690,32659
13,22000;-37,87467;3695,52821
13,24000;-37,87300;3701,44099
13,26000;-37,87133;3707,20811
13,28000;-37,86965;3713,73445
13,30000;-37,86804;3719,88751
13,32000;-37,86637;3725,75745
13,34000;-37,86481;3731,23661
13,36000;-37,86314;3736,57048
13,38000;-37,86140;3743,06105
13,40000;-37,85973;3750,35591
13,42000;-37,85805;3756,65240
13,44000;-37,85644;3762,09579
13,46000;-37,85477;3766,90961
13,48000;-37,85309;3771,87990
13,50000;-37,85148;3778,06351
13,52000;-37,84974;3784,36781
13,54000;-37,84807;3790,74179
13,56000;-37,84646;3797,24912
13,58000;-37,84472;3802,97899
13,60000;-37,84305;3808,24730
13,62000;-37,84137;3814,27892
13,64000;-37,83976;3820,34183
13,66000;-37,83809;3826,35184
13,68000;-37,83641;3832,88786
13,70000;-37,83474;3838,58271
13,72000;-37,83301;3844,81959
13,74000;-37,83133;3850,93279
13,76000;-37,82965;3856,80124
13,78000;-37,82792;3862,46443
13,80000;-37,82636;3868,35672
13,82000;-37,82463;3873,92305
13,84000;-37,82296;3880,24710
13,86000;-37,82128;3886,70191
13,88000;-37,81961;3892,38410
13,90000;-37,81794;3897,83904
13,92000;-37,81638;3903,64602
13,94000;-37,81470;3908,83051
13,96000;-37,81303;3914,82078
13,98000;-37,81136;3921,60118
14,00000;-37,80968;3927,92411
14,02000;-37,80795;3934,37780
14,04000;-37,80633;3940,43177
14,06000;-37,80472;3945,61812
14,08000;-37,80305;3950,53849
14,10000;-37,80143;3956,74631
14,12000;-37,79970;3963,29351
14,14000;-37,79796;3970,02399
14,16000;-37,79635;3976,40057
14,18000;-37,79474;3981,65472
14,20000;-37,79306;3987,06272
14,22000;-37,79145;3992,17010
14,24000;-37,78978;3997,93275
14,26000;-37,78804;4004,42854
14,28000;-37,78625;4011,38850
14,30000;-37,78469;4017,97853
14,32000;-37,78302;4023,19767
14,34000;-37,78134;4028,95845
14,36000;-37,77973;4034,73787
14,38000;-37,77800;4039,58149
14,40000;-37,77632;4045,76883
14,42000;-37,77465;4052,55146
14,44000;-37,77297;4058,50597
14,46000;-37,77130;4063,76794
